grid,m,dt,seed,epoch,gamma,sV
u1,20,8,113,67,5.0,1.0
u1,20,8,113,68,5.0,0.0
u1,20,8,113,69,5.0,0.0
u1,20,8,113,70,5.0,0.0
u1,20,8,113,71,5.0,0.0
u1,20,8,113,72,5.0,3.0
u1,20,8,113,73,5.0,3.0
u1,20,8,113,74,5.0,1.0
u1,20,8,113,75,5.0,1.0
u1,20,8,113,76,5.0,0.0
u1,20,8,113,77,5.0,1.0
u1,20,8,113,78,5.0,1.0
u1,20,8,113,79,5.0,0.0
u1,20,8,113,80,5.0,0.0
u1,20,8,113,81,5.0,1.0
u1,20,8,113,82,5.0,1.0
u1,20,8,113,83,5.0,1.0
u1,20,8,113,84,5.0,2.0
u1,20,8,113,85,5.0,1.0
u1,20,8,113,86,5.0,1.0
u1,20,8,113,87,5.0,2.0
u1,20,8,113,88,5.0,0.0
u1,20,8,113,89,5.0,1.0
u1,20,8,113,90,5.0,1.0
u1,20,8,113,91,5.0,2.0
u1,20,8,113,92,5.0,1.0
u1,20,8,113,93,5.0,1.0
u1,20,8,113,94,5.0,1.0
u1,20,8,113,95,5.0,1.0
u1,20,8,113,96,5.0,0.0
u1,20,8,113,97,5.0,3.0
u1,20,8,113,98,5.0,2.0
u1,20,8,113,99,5.0,2.0
u1,20,8,113,100,5.0,1.0
u1,20,8,114,50,34.0,34.0
u1,20,8,114,51,34.0,34.0
u1,20,8,114,52,34.0,6.0
u1,20,8,114,53,37.0,7.0
u1,20,8,114,54,37.0,0.0
u1,20,8,114,55,37.0,0.0
u1,20,8,114,56,38.0,0.0
u1,20,8,114,57,41.0,1.0
u1,20,8,114,58,40.0,2.0
u1,20,8,114,59,38.0,0.0
u1,20,8,114,60,40.0,33.0
u1,20,8,114,61,39.0,34.0
u1,20,8,114,62,41.0,34.0
u1,20,8,114,63,44.0,14.0
u1,20,8,114,64,39.0,16.0
u1,20,8,114,65,39.0,29.0
u1,20,8,114,66,42.0,7.0
u1,20,8,114,67,42.0,4.0
u1,20,8,114,68,45.0,4.0
u1,20,8,114,69,47.0,2.0
u1,20,8,114,70,45.0,2.0
u1,20,8,114,71,45.0,18.0
u1,20,8,114,72,46.0,38.0
u1,20,8,114,73,47.0,47.0
u1,20,8,114,74,51.0,51.0
u1,20,8,114,75,43.0,18.0
u1,20,8,114,76,42.0,8.0
u1,20,8,114,77,44.0,3.0
u1,20,8,114,78,45.0,7.0
u1,20,8,114,79,45.0,1.0
u1,20,8,114,80,45.0,12.0
u1,20,8,114,81,45.0,6.0
u1,20,8,114,82,47.0,4.0
u1,20,8,114,83,47.0,3.0
u1,20,8,114,84,43.0,7.0
u1,20,8,114,85,44.0,3.0
u1,20,8,114,86,44.0,1.0
u1,20,8,114,87,44.0,0.0
u1,20,8,114,88,44.0,7.0
u1,20,8,114,89,44.0,3.0
u1,20,8,114,90,44.0,2.0
u1,20,8,114,91,44.0,2.0
u1,20,8,114,92,44.0,44.0
u1,20,8,114,93,44.0,44.0
u1,20,8,114,94,44.0,44.0
u1,20,8,114,95,56.0,56.0
u1,20,8,114,96,56.0,56.0
u1,20,8,114,97,56.0,17.0
u1,20,8,114,98,57.0,6.0
u1,20,8,114,99,60.0,8.0
u1,20,8,114,100,59.0,10.0
u1,20,8,115,50,4.0,4.0
u1,20,8,115,51,4.0,2.0
u1,20,8,115,52,4.0,2.0
u1,20,8,115,53,4.0,0.0
u1,20,8,115,54,4.0,1.0
u1,20,8,115,55,4.0,0.0
u1,20,8,115,56,4.0,0.0
u1,20,8,115,57,4.0,0.0
u1,20,8,115,58,4.0,1.0
u1,20,8,115,59,4.0,1.0
u1,20,8,115,60,4.0,1.0
u1,20,8,115,61,4.0,1.0
u1,20,8,115,62,4.0,1.0
u1,20,8,115,63,4.0,0.0
u1,20,8,115,64,4.0,2.0
u1,20,8,115,65,4.0,0.0
u1,20,8,115,66,4.0,2.0
u1,20,8,115,67,4.0,2.0
u1,20,8,115,68,4.0,1.0
u1,20,8,115,69,4.0,3.0
u1,20,8,115,70,4.0,2.0
u1,20,8,115,71,4.0,1.0
u1,20,8,115,72,4.0,0.0
u1,20,8,115,73,4.0,1.0
u1,20,8,115,74,4.0,0.0
u1,20,8,115,75,4.0,1.0
u1,20,8,115,76,4.0,1.0
u1,20,8,115,77,4.0,0.0
u1,20,8,115,78,4.0,1.0
u1,20,8,115,79,4.0,0.0
u1,20,8,115,80,4.0,0.0
u1,20,8,115,81,4.0,3.0
u1,20,8,115,82,4.0,0.0
u1,20,8,115,83,4.0,1.0
u1,20,8,115,84,4.0,0.0
u1,20,8,115,85,4.0,0.0
u1,20,8,115,86,4.0,0.0
u1,20,8,115,87,4.0,0.0
u1,20,8,115,88,4.0,1.0
u1,20,8,115,89,4.0,0.0
u1,20,8,115,90,4.0,0.0
u1,20,8,115,91,4.0,1.0
u1,20,8,115,92,4.0,0.0
u1,20,8,115,93,4.0,0.0
u1,20,8,115,94,4.0,2.0
u1,20,8,115,95,4.0,0.0
u1,20,8,115,96,4.0,1.0
u1,20,8,115,97,4.0,0.0
u1,20,8,115,98,4.0,0.0
u1,20,8,115,99,4.0,1.0
u1,20,8,115,100,4.0,0.0
u1,20,8,116,50,15.0,2.0
u1,20,8,116,51,15.0,1.0
u1,20,8,116,52,15.0,0.0
u1,20,8,116,53,15.0,0.0
u1,20,8,116,54,15.0,15.0
u1,20,8,116,55,15.0,10.0
u1,20,8,116,56,15.0,3.0
u1,20,8,116,57,17.0,2.0
u1,20,8,116,58,17.0,1.0
u1,20,8,116,59,17.0,2.0
u1,20,8,116,60,17.0,3.0
u1,20,8,116,61,17.0,5.0
u1,20,8,116,62,17.0,17.0
u1,20,8,116,63,17.0,4.0
u1,20,8,116,64,17.0,6.0
u1,20,8,116,65,19.0,8.0
u1,20,8,116,66,19.0,7.0
u1,20,8,116,67,19.0,16.0
u1,20,8,116,68,19.0,3.0
u1,20,8,116,69,19.0,1.0
u1,20,8,116,70,23.0,3.0
u1,20,8,116,71,22.0,1.0
u1,20,8,116,72,22.0,0.0
u1,20,8,116,73,22.0,5.0
u1,20,8,116,74,23.0,1.0
u1,20,8,116,75,23.0,1.0
u1,20,8,116,76,23.0,0.0
u1,20,8,116,77,22.0,1.0
u1,20,8,116,78,23.0,0.0
u1,20,8,116,79,23.0,9.0
u1,20,8,116,80,24.0,9.0
u1,20,8,116,81,24.0,14.0
u1,20,8,116,82,24.0,24.0
u1,20,8,116,83,26.0,8.0
u1,20,8,116,84,28.0,4.0
u1,20,8,116,85,28.0,1.0
u1,20,8,116,86,26.0,1.0
u1,20,8,116,87,26.0,1.0
u1,20,8,116,88,26.0,2.0
u1,20,8,116,89,26.0,3.0
u1,20,8,116,90,26.0,1.0
u1,20,8,116,91,26.0,2.0
u1,20,8,116,92,26.0,1.0
u1,20,8,116,93,26.0,2.0
u1,20,8,116,94,26.0,1.0
u1,20,8,116,95,26.0,1.0
u1,20,8,116,96,26.0,0.0
u1,20,8,116,97,26.0,0.0
u1,20,8,116,98,26.0,0.0
u1,20,8,116,99,26.0,26.0
u1,20,8,116,100,29.0,29.0
u1,20,8,117,50,6.0,0.0
u1,20,8,117,51,6.0,6.0
u1,20,8,117,52,6.0,6.0
u1,20,8,117,53,6.0,6.0
u1,20,8,117,54,6.0,2.0
u1,20,8,117,55,6.0,1.0
u1,20,8,117,56,6.0,0.0
u1,20,8,117,57,6.0,0.0
u1,20,8,117,58,6.0,0.0
u1,20,8,117,59,6.0,0.0
u1,20,8,117,60,6.0,0.0
u1,20,8,117,61,6.0,4.0
u1,20,8,117,62,6.0,1.0
u1,20,8,117,63,6.0,1.0
u1,20,8,117,64,6.0,1.0
u1,20,8,117,65,6.0,0.0
u1,20,8,117,66,6.0,1.0
u1,20,8,117,67,6.0,1.0
u1,20,8,117,68,6.0,1.0
u1,20,8,117,69,6.0,2.0
u1,20,8,117,70,6.0,1.0
u1,20,8,117,71,6.0,1.0
u1,20,8,117,72,6.0,1.0
u1,20,8,117,73,6.0,0.0
u1,20,8,117,74,6.0,0.0
u1,20,8,117,75,6.0,0.0
u1,20,8,117,76,6.0,0.0
u1,20,8,117,77,6.0,1.0
u1,20,8,117,78,6.0,0.0
u1,20,8,117,79,6.0,1.0
u1,20,8,117,80,6.0,1.0
u1,20,8,117,81,6.0,0.0
u1,20,8,117,82,6.0,0.0
u1,20,8,117,83,6.0,0.0
u1,20,8,117,84,6.0,1.0
u1,20,8,117,85,6.0,1.0
u1,20,8,117,86,6.0,1.0
u1,20,8,117,87,6.0,1.0
u1,20,8,117,88,6.0,2.0
u1,20,8,117,89,6.0,1.0
u1,20,8,117,90,6.0,2.0
u1,20,8,117,91,6.0,2.0
u1,20,8,117,92,6.0,0.0
u1,20,8,117,93,6.0,1.0
u1,20,8,117,94,6.0,3.0
u1,20,8,117,95,6.0,2.0
u1,20,8,117,96,6.0,0.0
u1,20,8,117,97,6.0,2.0
u1,20,8,117,98,6.0,2.0
u1,20,8,117,99,6.0,1.0
u1,20,8,117,100,6.0,0.0
u1,20,8,118,50,9.0,9.0
u1,20,8,118,51,9.0,9.0
u1,20,8,118,52,9.0,9.0
u1,20,8,118,53,9.0,9.0
u1,20,8,118,54,9.0,9.0
u1,20,8,118,55,9.0,1.0
u1,20,8,118,56,9.0,1.0
u1,20,8,118,57,9.0,0.0
u1,20,8,118,58,9.0,0.0
u1,20,8,118,59,9.0,0.0
u1,20,8,118,60,9.0,0.0
u1,20,8,118,61,9.0,1.0
u1,20,8,118,62,9.0,1.0
u1,20,8,118,63,9.0,0.0
u1,20,8,118,64,9.0,0.0
u1,20,8,118,65,9.0,0.0
u1,20,8,118,66,9.0,0.0
u1,20,8,118,67,9.0,5.0
u1,20,8,118,68,9.0,4.0
u1,20,8,118,69,9.0,6.0
u1,20,8,118,70,9.0,4.0
u1,20,8,118,71,9.0,2.0
u1,20,8,118,72,9.0,1.0
u1,20,8,118,73,9.0,3.0
u1,20,8,118,74,9.0,3.0
u1,20,8,118,75,9.0,2.0
u1,20,8,118,76,9.0,4.0
u1,20,8,118,77,9.0,6.0
u1,20,8,118,78,9.0,9.0
u1,20,8,118,79,9.0,0.0
u1,20,8,118,80,9.0,0.0
u1,20,8,118,81,9.0,0.0
u1,20,8,118,82,9.0,0.0
u1,20,8,118,83,9.0,2.0
u1,20,8,118,84,9.0,2.0
u1,20,8,118,85,9.0,5.0
u1,20,8,118,86,9.0,9.0
u1,20,8,118,87,9.0,6.0
u1,20,8,118,88,9.0,3.0
u1,20,8,118,89,9.0,4.0
u1,20,8,118,90,9.0,4.0
u1,20,8,118,91,9.0,4.0
u1,20,8,118,92,9.0,2.0
u1,20,8,118,93,9.0,7.0
u1,20,8,118,94,9.0,9.0
u1,20,8,118,95,9.0,9.0
u1,20,8,118,96,9.0,9.0
u1,20,8,118,97,9.0,9.0
u1,20,8,118,98,9.0,1.0
u1,20,8,118,99,9.0,1.0
u1,20,8,118,100,9.0,1.0
u1,20,8,119,50,16.0,1.0
u1,20,8,119,51,11.0,2.0
u1,20,8,119,52,8.0,0.0
u1,20,8,119,53,8.0,0.0
u1,20,8,119,54,8.0,0.0
u1,20,8,119,55,8.0,3.0
u1,20,8,119,56,9.0,1.0
u1,20,8,119,57,10.0,0.0
u1,20,8,119,58,11.0,3.0
u1,20,8,119,59,11.0,1.0
u1,20,8,119,60,11.0,2.0
u1,20,8,119,61,11.0,2.0
u1,20,8,119,62,10.0,3.0
u1,20,8,119,63,10.0,0.0
u1,20,8,119,64,10.0,0.0
u1,20,8,119,65,10.0,0.0
u1,20,8,119,66,10.0,2.0
u1,20,8,119,67,10.0,8.0
u1,20,8,119,68,10.0,2.0
u1,20,8,119,69,10.0,4.0
u1,20,8,119,70,12.0,8.0
u1,20,8,119,71,12.0,1.0
u1,20,8,119,72,12.0,2.0
u1,20,8,119,73,12.0,3.0
u1,20,8,119,74,12.0,4.0
u1,20,8,119,75,14.0,2.0
u1,20,8,119,76,14.0,6.0
u1,20,8,119,77,14.0,10.0
u1,20,8,119,78,18.0,2.0
u1,20,8,119,79,19.0,0.0
u1,20,8,119,80,19.0,6.0
u1,20,8,119,81,19.0,9.0
u1,20,8,119,82,19.0,7.0
u1,20,8,119,83,19.0,14.0
u1,20,8,119,84,21.0,20.0
u1,20,8,119,85,21.0,9.0
u1,20,8,119,86,23.0,2.0
u1,20,8,119,87,24.0,1.0
u1,20,8,119,88,24.0,0.0
u1,20,8,119,89,24.0,1.0
u1,20,8,119,90,24.0,5.0
u1,20,8,119,91,24.0,2.0
u1,20,8,119,92,24.0,2.0
u1,20,8,119,93,27.0,4.0
u1,20,8,119,94,27.0,1.0
u1,20,8,119,95,27.0,1.0
u1,20,8,119,96,27.0,1.0
u1,20,8,119,97,27.0,1.0
u1,20,8,119,98,27.0,3.0
u1,20,8,119,99,27.0,3.0
u1,20,8,119,100,27.0,0.0
u1,20,8,120,50,13.0,10.0
u1,20,8,120,51,11.0,0.0
u1,20,8,120,52,11.0,2.0
u1,20,8,120,53,11.0,0.0
u1,20,8,120,54,11.0,0.0
u1,20,8,120,55,11.0,0.0
u1,20,8,120,56,11.0,1.0
u1,20,8,120,57,11.0,3.0
u1,20,8,120,58,11.0,1.0
u1,20,8,120,59,13.0,3.0
u1,20,8,120,60,13.0,3.0
u1,20,8,120,61,13.0,4.0
u1,20,8,120,62,13.0,5.0
u1,20,8,120,63,13.0,2.0
u1,20,8,120,64,13.0,0.0
u1,20,8,120,65,13.0,0.0
u1,20,8,120,66,13.0,3.0
u1,20,8,120,67,13.0,3.0
u1,20,8,120,68,13.0,5.0
u1,20,8,120,69,13.0,6.0
u1,20,8,120,70,13.0,13.0
u1,20,8,120,71,13.0,2.0
u1,20,8,120,72,13.0,5.0
u1,20,8,120,73,13.0,4.0
u1,20,8,120,74,13.0,7.0
u1,20,8,120,75,13.0,7.0
u1,20,8,120,76,13.0,13.0
u1,20,8,120,77,13.0,9.0
u1,20,8,120,78,13.0,1.0
u1,20,8,120,79,13.0,0.0
u1,20,8,120,80,13.0,0.0
u1,20,8,120,81,13.0,0.0
u1,20,8,120,82,13.0,1.0
u1,20,8,120,83,13.0,3.0
u1,20,8,120,84,13.0,13.0
u1,20,8,120,85,13.0,13.0
u1,20,8,120,86,13.0,13.0
u1,20,8,120,87,13.0,6.0
u1,20,8,120,88,13.0,3.0
u1,20,8,120,89,13.0,3.0
u1,20,8,120,90,13.0,8.0
u1,20,8,120,91,15.0,13.0
u1,20,8,120,92,15.0,13.0
u1,20,8,120,93,15.0,8.0
u1,20,8,120,94,15.0,0.0
u1,20,8,120,95,15.0,0.0
u1,20,8,120,96,14.0,0.0
u1,20,8,120,97,14.0,7.0
u1,20,8,120,98,15.0,3.0
u1,20,8,120,99,13.0,2.0
u1,20,8,120,100,13.0,3.0
u1,26,1,101,50,10.0,2.0
u1,26,1,101,51,10.0,1.0
u1,26,1,101,52,10.0,2.0
u1,26,1,101,53,10.0,0.0
u1,26,1,101,54,10.0,0.0
u1,26,1,101,55,10.0,0.0
u1,26,1,101,56,10.0,0.0
u1,26,1,101,57,10.0,0.0
u1,26,1,101,58,10.0,0.0
u1,26,1,101,59,10.0,5.0
u1,26,1,101,60,10.0,4.0
u1,26,1,101,61,10.0,3.0
u1,26,1,101,62,10.0,2.0
u1,26,1,101,63,10.0,2.0
u1,26,1,101,64,10.0,1.0
u1,26,1,101,65,10.0,3.0
u1,26,1,101,66,10.0,0.0
u1,26,1,101,67,10.0,2.0
u1,26,1,101,68,10.0,0.0
u1,26,1,101,69,10.0,2.0
u1,26,1,101,70,10.0,2.0
u1,26,1,101,71,10.0,4.0
u1,26,1,101,72,10.0,6.0
u1,26,1,101,73,10.0,4.0
u1,26,1,101,74,10.0,2.0
u1,26,1,101,75,10.0,3.0
u1,26,1,101,76,10.0,3.0
u1,26,1,101,77,10.0,2.0
u1,26,1,101,78,10.0,3.0
u1,26,1,101,79,10.0,4.0
u1,26,1,101,80,11.0,3.0
u1,26,1,101,81,11.0,2.0
u1,26,1,101,82,11.0,2.0
u1,26,1,101,83,11.0,2.0
u1,26,1,101,84,11.0,3.0
u1,26,1,101,85,11.0,3.0
u1,26,1,101,86,10.0,0.0
u1,26,1,101,87,10.0,2.0
u1,26,1,101,88,10.0,0.0
u1,26,1,101,89,10.0,0.0
u1,26,1,101,90,10.0,1.0
u1,26,1,101,91,10.0,6.0
u1,26,1,101,92,10.0,5.0
u1,26,1,101,93,10.0,5.0
u1,26,1,101,94,10.0,3.0
u1,26,1,101,95,10.0,4.0
u1,26,1,101,96,10.0,2.0
u1,26,1,101,97,10.0,3.0
u1,26,1,101,98,10.0,5.0
u1,26,1,101,99,10.0,2.0
u1,26,1,101,100,10.0,3.0
u1,26,1,102,50,7.0,1.0
u1,26,1,102,51,7.0,0.0
u1,26,1,102,52,7.0,0.0
u1,26,1,102,53,7.0,0.0
u1,26,1,102,54,7.0,0.0
u1,26,1,102,55,7.0,3.0
u1,26,1,102,56,7.0,0.0
u1,26,1,102,57,9.0,0.0
u1,26,1,102,58,9.0,1.0
u1,26,1,102,59,7.0,1.0
u1,26,1,102,60,9.0,2.0
u1,26,1,102,61,9.0,2.0
u1,26,1,102,62,9.0,2.0
u1,26,1,102,63,9.0,1.0
u1,26,1,102,64,9.0,1.0
u1,26,1,102,65,9.0,0.0
u1,26,1,102,66,9.0,0.0
u1,26,1,102,67,9.0,0.0
u1,26,1,102,68,9.0,4.0
u1,26,1,102,69,9.0,2.0
u1,26,1,102,70,9.0,2.0
u1,26,1,102,71,9.0,1.0
u1,26,1,102,72,9.0,2.0
u1,26,1,102,73,9.0,1.0
u1,26,1,102,74,9.0,1.0
u1,26,1,102,75,9.0,2.0
u1,26,1,102,76,9.0,0.0
u1,26,1,102,77,9.0,0.0
u1,26,1,102,78,9.0,0.0
u1,26,1,102,79,9.0,0.0
u1,26,1,102,80,9.0,1.0
u1,26,1,102,81,9.0,2.0
u1,26,1,102,82,7.0,0.0
u1,26,1,102,83,8.0,0.0
u1,26,1,102,84,8.0,1.0
u1,26,1,102,85,8.0,0.0
u1,26,1,102,86,8.0,5.0
u1,26,1,102,87,8.0,0.0
u1,26,1,102,88,9.0,3.0
u1,26,1,102,89,9.0,1.0
u1,26,1,102,90,9.0,1.0
u1,26,1,102,91,9.0,0.0
u1,26,1,102,92,9.0,0.0
u1,26,1,102,93,9.0,1.0
u1,26,1,102,94,9.0,1.0
u1,26,1,102,95,9.0,0.0
u1,26,1,102,96,11.0,1.0
u1,26,1,102,97,11.0,0.0
u1,26,1,102,98,11.0,2.0
u1,26,1,102,99,10.0,0.0
u1,26,1,102,100,10.0,1.0
u1,26,1,103,50,38.0,38.0
u1,26,1,103,51,34.0,27.0
u1,26,1,103,52,38.0,9.0
u1,26,1,103,53,37.0,6.0
u1,26,1,103,54,46.0,3.0
u1,26,1,103,55,50.0,0.0
u1,26,1,103,56,56.0,2.0
u1,26,1,103,57,57.0,0.0
u1,26,1,103,58,60.0,3.0
u1,26,1,103,59,57.0,7.0
u1,26,1,103,60,57.0,8.0
u1,26,1,103,61,57.0,51.0
u1,26,1,103,62,63.0,47.0
u1,26,1,103,63,61.0,38.0
u1,26,1,103,64,58.0,26.0
u1,26,1,103,65,55.0,14.0
u1,26,1,103,66,53.0,17.0
u1,26,1,103,67,54.0,3.0
u1,26,1,103,68,54.0,11.0
u1,26,1,103,69,54.0,4.0
u1,26,1,103,70,54.0,8.0
u1,26,1,103,71,58.0,11.0
u1,26,1,103,72,59.0,9.0
u1,26,1,103,73,51.0,8.0
u1,26,1,103,74,51.0,3.0
u1,26,1,103,75,51.0,9.0
u1,26,1,103,76,51.0,3.0
u1,26,1,103,77,52.0,11.0
u1,26,1,103,78,52.0,48.0
u1,26,1,103,79,54.0,49.0
u1,26,1,103,80,58.0,45.0
u1,26,1,103,81,59.0,42.0
u1,26,1,103,82,59.0,47.0
u1,26,1,103,83,61.0,45.0
u1,26,1,103,84,61.0,36.0
u1,26,1,103,85,73.0,33.0
u1,26,1,103,86,73.0,23.0
u1,26,1,103,87,69.0,8.0
u1,26,1,103,88,69.0,12.0
u1,26,1,103,89,59.0,7.0
u1,26,1,103,90,62.0,12.0
u1,26,1,103,91,62.0,9.0
u1,26,1,103,92,62.0,4.0
u1,26,1,103,93,67.0,6.0
u1,26,1,103,94,67.0,9.0
u1,26,1,103,95,67.0,7.0
u1,26,1,103,96,58.0,6.0
u1,26,1,103,97,58.0,8.0
u1,26,1,103,98,58.0,9.0
u1,26,1,103,99,58.0,10.0
u1,26,1,103,100,58.0,9.0
u1,26,1,104,50,17.0,0.0
u1,26,1,104,51,18.0,1.0
u1,26,1,104,52,18.0,18.0
u1,26,1,104,53,17.0,17.0
u1,26,1,104,54,17.0,7.0
u1,26,1,104,55,21.0,5.0
u1,26,1,104,56,21.0,2.0
u1,26,1,104,57,21.0,1.0
u1,26,1,104,58,22.0,0.0
u1,26,1,104,59,22.0,1.0
u1,26,1,104,60,22.0,4.0
u1,26,1,104,61,22.0,15.0
u1,26,1,104,62,23.0,14.0
u1,26,1,104,63,25.0,19.0
u1,26,1,104,64,25.0,16.0
u1,26,1,104,65,30.0,17.0
u1,26,1,104,66,29.0,11.0
u1,26,1,104,67,32.0,7.0
u1,26,1,104,68,32.0,7.0
u1,26,1,104,69,32.0,1.0
u1,26,1,104,70,32.0,4.0
u1,26,1,104,71,33.0,2.0
u1,26,1,104,72,33.0,6.0
u1,26,1,104,73,33.0,29.0
u1,26,1,104,74,33.0,28.0
u1,26,1,104,75,33.0,26.0
u1,26,1,104,76,33.0,24.0
u1,26,1,104,77,35.0,21.0
u1,26,1,104,78,35.0,17.0
u1,26,1,104,79,35.0,16.0
u1,26,1,104,80,34.0,8.0
u1,26,1,104,81,36.0,8.0
u1,26,1,104,82,36.0,2.0
u1,26,1,104,83,36.0,5.0
u1,26,1,104,84,36.0,7.0
u1,26,1,104,85,36.0,34.0
u1,26,1,104,86,36.0,33.0
u1,26,1,104,87,38.0,34.0
u1,26,1,104,88,40.0,32.0
u1,26,1,104,89,40.0,34.0
u1,26,1,104,90,39.0,29.0
u1,26,1,104,91,40.0,21.0
u1,26,1,104,92,40.0,20.0
u1,26,1,104,93,41.0,11.0
u1,26,1,104,94,41.0,10.0
u1,26,1,104,95,41.0,1.0
u1,26,1,104,96,41.0,5.0
u1,26,1,104,97,41.0,3.0
u1,26,1,104,98,41.0,4.0
u1,26,1,104,99,41.0,4.0
u1,26,1,104,100,41.0,4.0
u1,26,1,105,50,13.0,13.0
u1,26,1,105,51,16.0,8.0
u1,26,1,105,52,14.0,3.0
u1,26,1,105,53,14.0,0.0
u1,26,1,105,54,14.0,0.0
u1,26,1,105,55,14.0,0.0
u1,26,1,105,56,14.0,1.0
u1,26,1,105,57,14.0,11.0
u1,26,1,105,58,14.0,7.0
u1,26,1,105,59,14.0,6.0
u1,26,1,105,60,14.0,4.0
u1,26,1,105,61,18.0,8.0
u1,26,1,105,62,18.0,2.0
u1,26,1,105,63,18.0,4.0
u1,26,1,105,64,18.0,2.0
u1,26,1,105,65,14.0,4.0
u1,26,1,105,66,14.0,7.0
u1,26,1,105,67,14.0,11.0
u1,26,1,105,68,14.0,8.0
u1,26,1,105,69,14.0,7.0
u1,26,1,105,70,14.0,7.0
u1,26,1,105,71,14.0,5.0
u1,26,1,105,72,14.0,5.0
u1,26,1,105,73,14.0,4.0
u1,26,1,105,74,14.0,9.0
u1,26,1,105,75,14.0,4.0
u1,26,1,105,76,14.0,5.0
u1,26,1,105,77,14.0,5.0
u1,26,1,105,78,14.0,3.0
u1,26,1,105,79,14.0,7.0
u1,26,1,105,80,17.0,4.0
u1,26,1,105,81,17.0,16.0
u1,26,1,105,82,18.0,11.0
u1,26,1,105,83,18.0,11.0
u1,26,1,105,84,18.0,12.0
u1,26,1,105,85,18.0,11.0
u1,26,1,105,86,18.0,12.0
u1,26,1,105,87,22.0,7.0
u1,26,1,105,88,22.0,12.0
u1,26,1,105,89,22.0,12.0
u1,26,1,105,90,23.0,11.0
u1,26,1,105,91,21.0,3.0
u1,26,1,105,92,22.0,5.0
u1,26,1,105,93,22.0,2.0
u1,26,1,105,94,22.0,0.0
u1,26,1,105,95,22.0,0.0
u1,26,1,105,96,22.0,5.0
u1,26,1,105,97,22.0,1.0
u1,26,1,105,98,22.0,0.0
u1,26,1,105,99,22.0,1.0
u1,26,1,105,100,22.0,3.0
u1,26,1,106,50,7.0,6.0
u1,26,1,106,51,7.0,0.0
u1,26,1,106,52,9.0,1.0
u1,26,1,106,53,9.0,0.0
u1,26,1,106,54,9.0,1.0
u1,26,1,106,55,7.0,2.0
u1,26,1,106,56,7.0,0.0
u1,26,1,106,57,7.0,0.0
u1,26,1,106,58,7.0,5.0
u1,26,1,106,59,7.0,2.0
u1,26,1,106,60,7.0,4.0
u1,26,1,106,61,7.0,2.0
u1,26,1,106,62,7.0,5.0
u1,26,1,106,63,7.0,3.0
u1,26,1,106,64,7.0,4.0
u1,26,1,106,65,7.0,1.0
u1,26,1,106,66,7.0,0.0
u1,26,1,106,67,7.0,0.0
u1,26,1,106,68,7.0,2.0
u1,26,1,106,69,7.0,1.0
u1,26,1,106,70,8.0,4.0
u1,26,1,106,71,8.0,2.0
u1,26,1,106,72,8.0,1.0
u1,26,1,106,73,7.0,3.0
u1,26,1,106,74,7.0,2.0
u1,26,1,106,75,7.0,3.0
u1,26,1,106,76,7.0,1.0
u1,26,1,106,77,7.0,0.0
u1,26,1,106,78,7.0,3.0
u1,26,1,106,79,7.0,1.0
u1,26,1,106,80,7.0,1.0
u1,26,1,106,81,7.0,3.0
u1,26,1,106,82,7.0,2.0
u1,26,1,106,83,7.0,0.0
u1,26,1,106,84,7.0,0.0
u1,26,1,106,85,7.0,0.0
u1,26,1,106,86,7.0,0.0
u1,26,1,106,87,7.0,1.0
u1,26,1,106,88,7.0,2.0
u1,26,1,106,89,7.0,1.0
u1,26,1,106,90,7.0,2.0
u1,26,1,106,91,7.0,2.0
u1,26,1,106,92,7.0,0.0
u1,26,1,106,93,7.0,1.0
u1,26,1,106,94,7.0,1.0
u1,26,1,106,95,7.0,2.0
u1,26,1,106,96,7.0,0.0
u1,26,1,106,97,7.0,1.0
u1,26,1,106,98,7.0,0.0
u1,26,1,106,99,7.0,1.0
u1,26,1,106,100,7.0,0.0
u1,26,1,107,50,5.0,0.0
u1,26,1,107,51,5.0,5.0
u1,26,1,107,52,5.0,5.0
u1,26,1,107,53,5.0,5.0
u1,26,1,107,54,5.0,5.0
u1,26,1,107,55,5.0,2.0
u1,26,1,107,56,5.0,0.0
u1,26,1,107,57,5.0,0.0
u1,26,1,107,58,5.0,0.0
u1,26,1,107,59,5.0,0.0
u1,26,1,107,60,5.0,1.0
u1,26,1,107,61,5.0,1.0
u1,26,1,107,62,5.0,2.0
u1,26,1,107,63,5.0,0.0
u1,26,1,107,64,5.0,0.0
u1,26,1,107,65,5.0,0.0
u1,26,1,107,66,5.0,2.0
u1,26,1,107,67,5.0,0.0
u1,26,1,107,68,5.0,0.0
u1,26,1,107,69,5.0,2.0
u1,26,1,107,70,5.0,0.0
u1,26,1,107,71,5.0,1.0
u1,26,1,107,72,5.0,2.0
u1,26,1,107,73,5.0,2.0
u1,26,1,107,74,5.0,0.0
u1,26,1,107,75,5.0,0.0
u1,26,1,107,76,5.0,0.0
u1,26,1,107,77,5.0,0.0
u1,26,1,107,78,5.0,0.0
u1,26,1,107,79,5.0,2.0
u1,26,1,107,80,5.0,0.0
u1,26,1,107,81,5.0,1.0
u1,26,1,107,82,5.0,0.0
u1,26,1,107,83,5.0,1.0
u1,26,1,107,84,5.0,1.0
u1,26,1,107,85,5.0,1.0
u1,26,1,107,86,5.0,2.0
u1,26,1,107,87,5.0,0.0
