arm,mbar,dt,seed,epoch,tag_pop,pop_trig,n_tagged,removed,gamma
knee,32,7,121,66,75,91,16,16,9.0
knee,32,7,121,67,81,91,16,16,9.0
knee,32,7,121,68,81,97,16,16,9.0
knee,32,7,121,69,89,99,16,16,9.0
knee,32,7,121,70,91,105,18,18,9.0
knee,32,7,121,71,89,107,18,18,9.0
knee,32,7,121,72,85,97,16,16,9.0
knee,32,7,121,73,91,97,16,16,9.0
knee,32,7,121,74,93,109,18,18,9.0
knee,32,7,121,75,93,109,18,18,9.0
knee,32,7,121,76,93,109,18,18,9.0
knee,32,7,121,77,99,109,18,18,9.0
knee,32,7,121,78,95,115,20,20,9.0
knee,32,7,121,79,93,109,18,18,9.0
knee,32,7,121,80,91,109,18,18,9.0
knee,32,7,121,81,85,103,18,18,9.0
knee,32,7,121,82,89,101,16,16,9.0
knee,32,7,121,83,87,103,18,18,9.0
knee,32,7,121,84,89,105,18,18,9.0
knee,32,7,121,85,87,105,18,18,9.0
knee,32,7,121,86,87,101,16,16,9.0
knee,32,7,121,87,83,97,16,16,9.0
knee,32,7,121,88,79,95,16,16,9.0
knee,32,7,121,89,79,91,16,16,9.0
knee,32,7,121,90,79,93,16,16,9.0
knee,32,7,121,91,79,93,16,16,9.0
knee,32,7,121,92,77,93,16,16,9.0
knee,32,7,121,93,77,91,16,16,9.0
knee,32,7,121,94,73,87,14,14,9.0
knee,32,7,121,95,73,87,14,14,9.0
knee,32,7,121,96,79,89,14,14,9.0
knee,32,7,121,97,79,95,16,16,9.0
knee,32,7,121,98,77,89,14,14,9.0
knee,32,7,121,99,79,95,16,16,9.0
knee,32,7,121,100,79,93,16,16,9.0
knee,32,7,122,55,15,19,4,4,7.0
knee,32,7,122,56,23,27,4,4,7.0
knee,32,7,122,57,33,37,6,6,7.0
knee,32,7,122,58,39,47,8,8,7.0
knee,32,7,122,59,47,51,8,8,7.0
knee,32,7,122,60,49,59,10,10,7.0
knee,32,7,122,61,53,59,10,10,7.0
knee,32,7,122,62,53,61,10,10,7.0
knee,32,7,122,63,57,65,10,10,7.0
knee,32,7,122,64,59,69,12,12,7.0
knee,32,7,122,65,63,71,12,12,7.0
knee,32,7,122,66,65,75,12,12,7.0
knee,32,7,122,67,65,77,12,12,7.0
knee,32,7,122,68,65,77,12,12,7.0
knee,32,7,122,69,65,79,14,14,7.0
knee,32,7,122,70,65,77,12,12,7.0
knee,32,7,122,71,65,79,14,14,7.0
knee,32,7,122,72,65,77,12,12,7.0
knee,32,7,122,73,67,79,14,14,7.0
knee,32,7,122,74,67,77,12,12,7.0
knee,32,7,122,75,69,81,14,14,7.0
knee,32,7,122,76,69,79,14,14,7.0
knee,32,7,122,77,71,83,14,14,7.0
knee,32,7,122,78,71,83,14,14,7.0
knee,32,7,122,79,71,85,14,14,7.0
knee,32,7,122,80,71,83,14,14,7.0
knee,32,7,122,81,75,85,14,14,7.0
knee,32,7,122,82,79,87,14,14,7.0
knee,32,7,122,83,77,93,16,16,7.0
knee,32,7,122,84,79,91,16,16,7.0
knee,32,7,122,85,75,91,16,16,7.0
knee,32,7,122,86,73,85,14,14,7.0
knee,32,7,122,87,71,83,14,14,7.0
knee,32,7,122,88,71,85,14,14,7.0
knee,32,7,122,89,69,83,14,14,7.0
knee,32,7,122,90,71,83,14,14,7.0
knee,32,7,122,91,71,85,14,14,7.0
knee,32,7,122,92,69,83,14,14,7.0
knee,32,7,122,93,69,83,14,14,7.0
knee,32,7,122,94,67,81,14,14,7.0
knee,32,7,122,95,65,79,14,14,7.0
knee,32,7,122,96,65,77,12,12,7.0
knee,32,7,122,97,63,75,12,12,7.0
knee,32,7,122,98,67,77,12,12,7.0
knee,32,7,122,99,69,79,14,14,7.0
knee,32,7,122,100,71,83,14,14,7.0
knee,32,7,123,55,23,27,4,4,10.0
knee,32,7,123,56,35,43,8,8,10.0
knee,32,7,123,57,47,57,10,10,11.0
knee,32,7,123,58,57,69,12,12,11.0
knee,32,7,123,59,69,79,14,14,11.0
knee,32,7,123,60,81,91,16,16,11.0
knee,32,7,123,61,85,103,18,18,11.0
knee,32,7,123,62,93,103,18,18,11.0
knee,32,7,123,63,97,113,18,18,10.0
knee,32,7,123,64,99,117,20,20,10.0
knee,32,7,123,65,103,119,20,20,10.0
knee,32,7,123,66,105,121,20,20,10.0
knee,32,7,123,67,109,125,20,20,10.0
knee,32,7,123,68,107,129,22,22,10.0
knee,32,7,123,69,107,127,22,22,10.0
knee,32,7,123,70,105,127,22,22,10.0
knee,32,7,123,71,103,123,20,20,10.0
knee,32,7,123,72,103,123,20,20,10.0
knee,32,7,123,73,107,123,20,20,10.0
knee,32,7,123,74,105,125,20,20,10.0
knee,32,7,123,75,105,125,20,20,10.0
knee,32,7,123,76,105,125,20,20,10.0
knee,32,7,123,77,115,125,20,20,10.0
knee,32,7,123,78,113,135,22,22,10.0
knee,32,7,123,79,107,129,22,22,10.0
knee,32,7,123,80,105,127,22,22,10.0
knee,32,7,123,81,111,125,20,20,10.0
knee,32,7,123,82,111,131,22,22,10.0
knee,32,7,123,83,111,131,22,22,10.0
knee,32,7,123,84,109,129,22,22,10.0
knee,32,7,123,85,107,129,22,22,10.0
knee,32,7,123,86,105,127,22,22,10.0
knee,32,7,123,87,105,125,20,20,10.0
knee,32,7,123,88,103,123,20,20,10.0
knee,32,7,123,89,107,123,20,20,10.0
knee,32,7,123,90,109,127,22,22,10.0
knee,32,7,123,91,109,129,22,22,10.0
knee,32,7,123,92,107,129,22,22,10.0
knee,32,7,123,93,109,127,22,22,10.0
knee,32,7,123,94,111,125,20,20,10.0
knee,32,7,123,95,109,131,22,22,10.0
knee,32,7,123,96,107,127,22,22,10.0
knee,32,7,123,97,107,125,20,20,10.0
knee,32,7,123,98,105,127,22,22,10.0
knee,32,7,123,99,109,123,20,20,10.0
knee,32,7,123,100,103,123,20,20,10.0
knee,32,7,124,55,13,15,2,2,9.0
knee,32,7,124,56,27,29,4,4,9.0
knee,32,7,124,57,39,45,8,8,9.0
knee,32,7,124,58,47,57,10,10,9.0
knee,32,7,124,59,57,65,10,10,9.0
knee,32,7,124,60,63,75,12,12,9.0
knee,32,7,124,61,63,75,12,12,9.0
knee,32,7,124,62,73,81,14,14,9.0
knee,32,7,124,63,79,91,16,16,9.0
knee,32,7,124,64,81,95,16,16,9.0
knee,32,7,124,65,81,97,16,16,9.0
knee,32,7,124,66,81,97,16,16,9.0
knee,32,7,124,67,85,99,16,16,9.0
knee,32,7,124,68,85,101,16,16,9.0
knee,32,7,124,69,83,99,16,16,9.0
knee,32,7,124,70,81,95,16,16,9.0
knee,32,7,124,71,87,99,16,16,9.0
knee,32,7,124,72,85,103,18,18,9.0
knee,32,7,124,73,83,99,16,16,9.0
knee,32,7,124,74,85,101,16,16,9.0
knee,32,7,124,75,87,103,18,18,9.0
knee,32,7,124,76,87,105,18,18,9.0
knee,32,7,124,77,89,103,18,18,9.0
knee,32,7,124,78,93,107,18,18,9.0
knee,32,7,124,79,91,109,18,18,9.0
knee,32,7,124,80,93,105,18,18,9.0
knee,32,7,124,81,89,105,18,18,9.0
knee,32,7,124,82,87,103,18,18,9.0
knee,32,7,124,83,89,105,18,18,9.0
knee,32,7,124,84,87,105,18,18,9.0
knee,32,7,124,85,87,105,18,18,9.0
knee,32,7,124,86,87,105,18,18,9.0
knee,32,7,124,87,87,105,18,18,9.0
knee,32,7,124,88,85,101,16,16,9.0
knee,32,7,124,89,83,99,16,16,8.0
knee,32,7,124,90,81,97,16,16,8.0
knee,32,7,124,91,81,97,16,16,8.0
knee,32,7,124,92,79,95,16,16,8.0
knee,32,7,124,93,85,93,16,16,8.0
knee,32,7,124,94,87,101,16,16,8.0
knee,32,7,124,95,85,101,16,16,8.0
knee,32,7,124,96,83,99,16,16,8.0
knee,32,7,124,97,83,97,16,16,8.0
knee,32,7,124,98,83,95,16,16,8.0
knee,32,7,124,99,87,99,16,16,8.0
knee,32,7,124,100,91,97,16,16,8.0
knee,32,7,125,55,7,9,2,2,3.0
knee,32,7,125,56,11,13,2,2,3.0
knee,32,7,125,57,13,15,2,2,3.0
knee,32,7,125,58,15,17,2,2,3.0
knee,32,7,125,59,19,17,2,2,3.0
knee,32,7,125,60,19,23,4,4,3.0
knee,32,7,125,61,21,25,4,4,3.0
knee,32,7,125,62,21,23,4,4,3.0
knee,32,7,125,63,23,27,4,4,3.0
knee,32,7,125,64,25,29,4,4,3.0
knee,32,7,125,65,27,31,6,6,3.0
knee,32,7,125,66,27,31,6,6,3.0
knee,32,7,125,67,29,33,6,6,3.0
knee,32,7,125,68,29,35,6,6,3.0
knee,32,7,125,69,29,33,6,6,3.0
knee,32,7,125,70,29,35,6,6,3.0
knee,32,7,125,71,29,35,6,6,3.0
knee,32,7,125,72,31,35,6,6,3.0
knee,32,7,125,73,31,35,6,6,3.0
knee,32,7,125,74,29,35,6,6,3.0
knee,32,7,125,75,29,35,6,6,3.0
knee,32,7,125,76,27,33,6,6,3.0
knee,32,7,125,77,29,31,6,6,3.0
knee,32,7,125,78,29,35,6,6,3.0
knee,32,7,125,79,29,35,6,6,3.0
knee,32,7,125,80,29,35,6,6,3.0
knee,32,7,125,81,27,33,6,6,3.0
knee,32,7,125,82,27,33,6,6,3.0
knee,32,7,125,83,27,33,6,6,3.0
knee,32,7,125,84,27,33,6,6,3.0
knee,32,7,125,85,25,31,6,6,3.0
knee,32,7,125,86,25,29,4,4,3.0
knee,32,7,125,87,25,31,6,6,3.0
knee,32,7,125,88,25,31,6,6,3.0
knee,32,7,125,89,25,29,4,4,3.0
knee,32,7,125,90,27,31,6,6,3.0
knee,32,7,125,91,27,33,6,6,3.0
knee,32,7,125,92,27,33,6,6,3.0
knee,32,7,125,93,33,33,6,6,3.0
knee,32,7,125,94,31,37,6,6,3.0
knee,32,7,125,95,29,35,6,6,3.0
knee,32,7,125,96,31,35,6,6,3.0
knee,32,7,125,97,31,35,6,6,3.0
knee,32,7,125,98,31,37,6,6,3.0
knee,32,7,125,99,33,37,6,6,3.0
knee,32,7,125,100,33,39,6,6,3.0
knee,32,7,126,55,7,9,2,2,3.0
knee,32,7,126,56,11,13,2,2,3.0
knee,32,7,126,57,13,15,2,2,3.0
knee,32,7,126,58,15,19,4,4,3.0
knee,32,7,126,59,15,19,4,4,3.0
knee,32,7,126,60,15,17,2,2,3.0
knee,32,7,126,61,19,19,4,4,3.0
knee,32,7,126,62,21,25,4,4,3.0
knee,32,7,126,63,23,27,4,4,3.0
knee,32,7,126,64,23,27,4,4,3.0
knee,32,7,126,65,25,29,4,4,3.0
knee,32,7,126,66,25,31,6,6,3.0
knee,32,7,126,67,25,31,6,6,3.0
knee,32,7,126,68,25,31,6,6,3.0
knee,32,7,126,69,25,31,6,6,3.0
knee,32,7,126,70,25,31,6,6,3.0
knee,32,7,126,71,25,31,6,6,3.0
knee,32,7,126,72,29,29,4,4,3.0
knee,32,7,126,73,25,31,6,6,3.0
knee,32,7,126,74,25,31,6,6,3.0
knee,32,7,126,75,25,31,6,6,3.0
knee,32,7,126,76,25,31,6,6,3.0
knee,32,7,126,77,27,31,6,6,3.0
knee,32,7,126,78,27,33,6,6,3.0
knee,32,7,126,79,25,31,6,6,3.0
knee,32,7,126,80,27,31,6,6,3.0
knee,32,7,126,81,27,33,6,6,3.0
knee,32,7,126,82,27,33,6,6,3.0
knee,32,7,126,83,27,33,6,6,3.0
knee,32,7,126,84,29,33,6,6,3.0
knee,32,7,126,85,27,33,6,6,3.0
knee,32,7,126,86,27,33,6,6,3.0
knee,32,7,126,87,25,31,6,6,3.0
knee,32,7,126,88,27,29,4,4,3.0
knee,32,7,126,89,27,33,6,6,3.0
knee,32,7,126,90,27,31,6,6,3.0
knee,32,7,126,91,27,33,6,6,3.0
knee,32,7,126,92,27,33,6,6,3.0
knee,32,7,126,93,27,33,6,6,3.0
knee,32,7,126,94,29,33,6,6,3.0
knee,32,7,126,95,29,35,6,6,3.0
knee,32,7,126,96,29,35,6,6,3.0
knee,32,7,126,97,29,35,6,6,3.0
knee,32,7,126,98,29,35,6,6,3.0
knee,32,7,126,99,31,35,6,6,3.0
knee,32,7,126,100,33,37,6,6,3.0
knee,32,7,127,55,13,15,2,2,13.0
knee,32,7,127,56,37,39,6,6,13.0
knee,32,7,127,57,53,63,10,10,13.0
knee,32,7,127,58,65,79,14,14,13.0
knee,32,7,127,59,71,83,14,14,13.0
knee,32,7,127,60,69,81,14,14,13.0
knee,32,7,127,61,79,89,14,14,13.0
knee,32,7,127,62,85,101,16,16,13.0
knee,32,7,127,63,89,105,18,18,13.0
knee,32,7,127,64,95,113,18,18,13.0
knee,32,7,127,65,105,119,20,20,13.0
knee,32,7,127,66,107,127,22,22,13.0
knee,32,7,127,67,109,129,22,22,13.0
knee,32,7,127,68,113,133,22,22,13.0
knee,32,7,127,69,117,137,22,22,13.0
knee,32,7,127,70,119,141,24,24,13.0
knee,32,7,127,71,117,139,24,24,13.0
knee,32,7,127,72,115,139,24,24,13.0
knee,32,7,127,73,131,133,22,22,13.0
knee,32,7,127,74,125,147,24,24,13.0
knee,32,7,127,75,121,145,24,24,16.0
knee,32,7,127,76,125,145,24,24,14.0
knee,32,7,127,77,127,151,26,26,15.0
knee,32,7,127,78,131,155,26,26,15.0
knee,32,7,127,79,127,149,24,24,15.0
knee,32,7,127,80,129,151,26,26,15.0
knee,32,7,127,81,139,153,26,26,15.0
knee,32,7,127,82,127,153,26,26,15.0
knee,32,7,127,83,133,155,26,26,15.0
knee,32,7,127,84,127,153,26,26,15.0
knee,32,7,127,85,129,147,24,24,15.0
knee,32,7,127,86,129,147,24,24,15.0
knee,32,7,127,87,125,145,24,24,15.0
knee,32,7,127,88,127,143,24,24,15.0
knee,32,7,127,89,117,135,22,22,15.0
knee,32,7,127,90,121,141,24,24,15.0
knee,32,7,127,91,119,143,24,24,15.0
knee,32,7,127,92,119,141,24,24,15.0
knee,32,7,127,93,121,141,24,24,15.0
knee,32,7,127,94,119,141,24,24,15.0
knee,32,7,127,95,117,137,22,22,15.0
knee,32,7,127,96,113,133,22,22,15.0
knee,32,7,127,97,101,119,20,20,15.0
knee,32,7,128,55,7,9,2,2,23.0
knee,32,7,128,56,19,21,4,4,22.0
knee,32,7,128,57,47,57,10,10,24.0
knee,32,7,128,58,65,75,12,12,23.0
knee,32,7,128,59,89,101,16,16,23.0
knee,32,7,128,60,99,119,20,20,24.0
knee,32,7,128,61,107,127,22,22,24.0
knee,32,7,128,62,129,149,24,24,24.0
knee,32,7,128,63,135,161,26,26,24.0
knee,32,7,128,64,151,175,30,30,24.0
knee,32,7,128,65,159,187,32,32,24.0
knee,32,7,128,66,157,187,32,32,24.0
knee,32,7,128,67,159,187,32,32,26.0
knee,32,7,128,69,181,217,36,36,26.0
knee,32,7,128,70,183,207,34,34,26.0
knee,32,7,128,71,177,209,34,34,27.0
knee,32,7,128,72,175,203,34,34,27.0
knee,32,7,128,76,233,275,46,46,27.0
knee,32,7,128,77,239,285,48,48,27.0
knee,32,7,128,78,239,283,48,48,27.0
knee,32,7,128,83,335,365,60,60,32.0
knee,32,7,128,84,317,377,62,62,32.0
knee,32,7,128,85,303,355,60,60,32.0
knee,32,7,128,90,325,383,64,64,33.0
knee,32,7,128,91,325,387,64,64,33.0
knee,32,7,129,55,7,9,2,2,6.0
knee,32,7,129,56,15,19,4,4,6.0
knee,32,7,129,57,23,27,4,4,6.0
knee,32,7,129,58,27,33,6,6,6.0
knee,32,7,129,59,31,37,6,6,6.0
knee,32,7,129,60,35,41,6,6,6.0
knee,32,7,129,61,33,39,6,6,6.0
knee,32,7,129,62,35,41,6,6,6.0
knee,32,7,129,63,39,47,8,8,6.0
knee,32,7,129,64,39,47,8,8,6.0
knee,32,7,129,65,41,49,8,8,6.0
knee,32,7,129,66,45,51,8,8,6.0
knee,32,7,129,67,45,53,8,8,6.0
knee,32,7,129,68,45,53,8,8,6.0
knee,32,7,129,69,45,53,8,8,6.0
knee,32,7,129,70,45,53,8,8,6.0
knee,32,7,129,71,45,53,8,8,6.0
knee,32,7,129,72,47,55,10,10,6.0
knee,32,7,129,73,45,55,10,10,6.0
knee,32,7,129,74,45,51,8,8,6.0
knee,32,7,129,75,45,53,8,8,6.0
knee,32,7,129,76,49,55,10,10,6.0
knee,32,7,129,77,49,59,10,10,6.0
knee,32,7,129,78,47,57,10,10,6.0
knee,32,7,129,79,53,59,10,10,6.0
knee,32,7,129,80,57,65,10,10,6.0
knee,32,7,129,81,57,69,12,12,6.0
knee,32,7,129,82,53,63,10,10,6.0
knee,32,7,129,83,55,65,10,10,6.0
knee,32,7,129,84,57,65,10,10,6.0
knee,32,7,129,85,59,67,12,12,6.0
knee,32,7,129,86,57,69,12,12,6.0
knee,32,7,129,87,57,67,12,12,6.0
knee,32,7,129,88,59,65,10,10,6.0
knee,32,7,129,89,55,65,10,10,6.0
knee,32,7,129,90,59,67,12,12,6.0
knee,32,7,129,91,57,69,12,12,6.0
knee,32,7,129,92,55,67,12,12,6.0
knee,32,7,129,93,55,67,12,12,6.0
knee,32,7,129,94,55,67,12,12,6.0
knee,32,7,129,95,55,67,12,12,6.0
knee,32,7,129,96,55,65,10,10,6.0
knee,32,7,129,97,55,65,10,10,6.0
knee,32,7,129,98,55,67,12,12,6.0
knee,32,7,129,99,57,67,12,12,6.0
knee,32,7,129,100,55,67,12,12,6.0
knee,32,7,130,55,7,9,2,2,5.0
knee,32,7,130,56,13,15,2,2,5.0
knee,32,7,130,57,15,19,4,4,5.0
knee,32,7,130,58,17,21,4,4,5.0
knee,32,7,130,59,21,25,4,4,5.0
knee,32,7,130,60,25,29,4,4,5.0
knee,32,7,130,61,27,33,6,6,5.0
knee,32,7,130,62,31,35,6,6,5.0
knee,32,7,130,63,33,39,6,6,5.0
knee,32,7,130,64,35,41,6,6,5.0
knee,32,7,130,65,35,41,6,6,5.0
knee,32,7,130,66,41,43,8,8,5.0
knee,32,7,130,67,39,47,8,8,5.0
knee,32,7,130,68,41,49,8,8,5.0
knee,32,7,130,69,41,47,8,8,5.0
knee,32,7,130,70,39,47,8,8,5.0
knee,32,7,130,71,41,49,8,8,5.0
knee,32,7,130,72,43,51,8,8,5.0
knee,32,7,130,73,45,53,8,8,5.0
knee,32,7,130,74,45,53,8,8,5.0
knee,32,7,130,75,41,49,8,8,5.0
knee,32,7,130,76,43,51,8,8,5.0
knee,32,7,130,77,43,51,8,8,5.0
knee,32,7,130,78,47,53,8,8,5.0
knee,32,7,130,79,43,51,8,8,5.0
knee,32,7,130,80,41,49,8,8,5.0
knee,32,7,130,81,45,51,8,8,5.0
knee,32,7,130,82,39,47,8,8,5.0
knee,32,7,130,83,41,49,8,8,5.0
knee,32,7,130,84,41,49,8,8,5.0
knee,32,7,130,85,41,49,8,8,5.0
knee,32,7,130,86,41,49,8,8,5.0
knee,32,7,130,87,43,51,8,8,5.0
knee,32,7,130,88,45,53,8,8,5.0
knee,32,7,130,89,45,55,10,10,5.0
knee,32,7,130,90,45,53,8,8,5.0
knee,32,7,130,91,45,55,10,10,5.0
knee,32,7,130,92,47,53,8,8,5.0
knee,32,7,130,93,45,55,10,10,5.0
knee,32,7,130,94,43,49,8,8,5.0
knee,32,7,130,95,43,51,8,8,5.0
knee,32,7,130,96,41,49,8,8,5.0
knee,32,7,130,97,45,49,8,8,5.0
knee,32,7,130,98,45,55,10,10,5.0
knee,32,7,130,99,45,55,10,10,5.0
knee,32,7,130,100,47,53,8,8,5.0
waveform,20,1,101,55,13,15,2,2,10.0
waveform,20,1,101,56,27,33,6,6,10.0
waveform,20,1,101,57,39,47,8,8,10.0
waveform,20,1,101,58,49,59,10,10,10.0
waveform,20,1,101,59,47,57,10,10,10.0
waveform,20,1,101,60,49,57,10,10,10.0
waveform,20,1,101,61,57,65,10,10,10.0
waveform,20,1,101,62,65,73,12,12,10.0
waveform,20,1,101,63,67,81,14,14,10.0
waveform,20,1,101,64,73,81,14,14,10.0
waveform,20,1,101,65,71,83,14,14,10.0
waveform,20,1,101,66,73,87,14,14,10.0
waveform,20,1,101,67,79,93,16,16,10.0
waveform,20,1,101,68,85,95,16,16,10.0
waveform,20,1,101,69,95,107,18,18,11.0
waveform,20,1,101,70,97,111,18,18,11.0
waveform,20,1,101,71,97,115,20,20,11.0
waveform,20,1,101,72,99,119,20,20,11.0
waveform,20,1,101,74,117,135,22,22,11.0
waveform,20,1,101,75,121,131,22,22,11.0
waveform,20,1,101,76,113,131,22,22,11.0
waveform,20,1,101,77,109,129,22,22,11.0
waveform,20,1,101,78,99,115,20,20,11.0
waveform,20,1,101,79,95,115,20,20,10.0
waveform,20,1,101,80,95,113,18,18,10.0
waveform,20,1,101,81,93,109,18,18,10.0
waveform,20,1,101,82,89,107,18,18,10.0
waveform,20,1,101,83,87,103,18,18,10.0
waveform,20,1,101,84,95,107,18,18,10.0
waveform,20,1,101,85,95,115,20,20,10.0
waveform,20,1,101,86,95,113,18,18,10.0
waveform,20,1,101,87,99,113,18,18,10.0
waveform,20,1,101,88,99,119,20,20,10.0
waveform,20,1,101,89,99,119,20,20,10.0
waveform,20,1,101,90,97,117,20,20,10.0
waveform,20,1,101,91,97,117,20,20,10.0
waveform,20,1,101,92,91,105,18,18,10.0
waveform,20,1,101,93,85,99,16,16,10.0
waveform,20,1,101,94,77,91,16,16,10.0
waveform,20,1,101,95,73,87,14,14,10.0
waveform,20,1,101,96,75,85,14,14,10.0
waveform,20,1,101,97,69,83,14,14,10.0
waveform,20,1,101,98,67,81,14,14,10.0
waveform,20,1,101,99,63,73,12,12,10.0
waveform,20,1,102,55,11,13,2,2,7.0
waveform,20,1,102,56,17,21,4,4,7.0
waveform,20,1,102,57,23,27,4,4,7.0
waveform,20,1,102,58,29,35,6,6,7.0
waveform,20,1,102,59,33,37,6,6,7.0
waveform,20,1,102,60,45,49,8,8,9.0
waveform,20,1,102,61,53,63,10,10,9.0
waveform,20,1,102,62,61,71,12,12,9.0
waveform,20,1,102,63,67,77,12,12,9.0
waveform,20,1,102,64,71,83,14,14,9.0
waveform,20,1,102,65,77,89,14,14,9.0
waveform,20,1,102,66,79,95,16,16,9.0
waveform,20,1,102,67,83,97,16,16,9.0
waveform,20,1,102,68,85,101,16,16,9.0
waveform,20,1,102,69,81,97,16,16,9.0
waveform,20,1,102,70,85,95,16,16,9.0
waveform,20,1,102,71,79,93,16,16,9.0
waveform,20,1,102,72,79,93,16,16,9.0
waveform,20,1,102,73,77,91,16,16,9.0
waveform,20,1,102,74,75,89,14,14,7.0
waveform,20,1,102,75,73,87,14,14,8.0
waveform,20,1,102,76,75,89,14,14,8.0
waveform,20,1,102,77,77,89,14,14,8.0
waveform,20,1,102,78,77,91,16,16,8.0
waveform,20,1,102,79,83,97,16,16,10.0
waveform,20,1,102,80,85,99,16,16,10.0
waveform,20,1,102,81,81,95,16,16,7.0
waveform,20,1,102,82,77,93,16,16,7.0
waveform,20,1,102,83,77,89,14,14,7.0
waveform,20,1,102,84,75,89,14,14,7.0
waveform,20,1,102,85,75,89,14,14,7.0
waveform,20,1,102,86,77,85,14,14,7.0
waveform,20,1,102,87,71,83,14,14,6.0
waveform,20,1,102,88,69,83,14,14,6.0
waveform,20,1,102,89,63,75,12,12,8.0
waveform,20,1,102,90,65,77,12,12,8.0
waveform,20,1,102,91,67,77,12,12,8.0
waveform,20,1,102,92,69,81,14,14,8.0
waveform,20,1,102,93,71,85,14,14,8.0
waveform,20,1,102,94,77,87,14,14,8.0
waveform,20,1,102,95,77,93,16,16,8.0
waveform,20,1,102,96,77,93,16,16,8.0
waveform,20,1,102,97,79,93,16,16,8.0
waveform,20,1,102,98,79,95,16,16,8.0
waveform,20,1,102,99,75,89,14,14,8.0
waveform,20,1,104,56,23,27,4,4,20.0
waveform,20,1,104,57,53,63,10,10,21.0
waveform,20,1,104,61,189,221,36,36,21.0
waveform,20,1,104,64,253,281,46,46,24.0
waveform,20,1,104,74,621,699,116,116,28.0
waveform,20,1,104,76,575,677,112,112,28.0
waveform,20,1,104,79,585,683,114,114,30.0
waveform,20,1,104,87,827,943,158,158,23.0
waveform,20,1,104,89,773,881,146,146,22.0
waveform,20,1,104,91,725,839,140,140,23.0
waveform,20,1,104,93,669,775,130,130,23.0
waveform,20,1,105,55,7,9,2,2,14.0
waveform,20,1,105,56,17,21,4,4,14.0
waveform,20,1,105,57,37,39,6,6,11.0
waveform,20,1,105,58,51,59,10,10,11.0
waveform,20,1,105,59,61,71,12,12,11.0
waveform,20,1,105,60,69,83,14,14,11.0
waveform,20,1,105,61,77,87,14,14,11.0
waveform,20,1,105,62,73,83,14,14,16.0
waveform,20,1,105,63,73,87,14,14,13.0
waveform,20,1,105,64,77,89,14,14,13.0
waveform,20,1,105,65,87,103,18,18,16.0
waveform,20,1,105,66,91,101,16,16,12.0
waveform,20,1,105,67,89,107,18,18,14.0
waveform,20,1,105,68,89,107,18,18,14.0
waveform,20,1,105,70,107,125,20,20,14.0
waveform,20,1,105,71,105,127,22,22,14.0
waveform,20,1,105,72,103,113,18,18,14.0
waveform,20,1,105,73,101,115,20,20,14.0
waveform,20,1,105,74,91,107,18,18,12.0
waveform,20,1,105,75,83,99,16,16,12.0
waveform,20,1,105,76,81,93,16,16,12.0
waveform,20,1,105,77,77,89,14,14,14.0
waveform,20,1,105,78,77,91,16,16,14.0
waveform,20,1,105,79,77,91,16,16,14.0
waveform,20,1,105,81,101,117,20,20,11.0
waveform,20,1,105,82,97,115,20,20,11.0
waveform,20,1,105,83,95,115,20,20,11.0
waveform,20,1,105,84,97,113,18,18,11.0
waveform,20,1,105,85,97,113,18,18,12.0
waveform,20,1,105,86,97,113,18,18,12.0
waveform,20,1,105,88,119,141,24,24,12.0
waveform,20,1,105,90,135,147,24,24,12.0
waveform,20,1,105,91,129,141,24,24,12.0
waveform,20,1,105,92,113,131,22,22,12.0
waveform,20,1,105,93,111,119,20,20,12.0
waveform,20,1,105,94,95,113,18,18,12.0
waveform,20,1,105,95,85,103,18,18,12.0
waveform,20,1,105,96,81,95,16,16,12.0
waveform,20,1,105,97,75,89,14,14,12.0
waveform,20,1,105,98,67,81,14,14,12.0
waveform,20,1,105,99,65,75,12,12,12.0
waveform,20,1,106,55,7,9,2,2,7.0
waveform,20,1,106,56,17,21,4,4,7.0
waveform,20,1,106,57,25,31,6,6,7.0
waveform,20,1,106,58,25,31,6,6,7.0
waveform,20,1,106,59,31,37,6,6,8.0
waveform,20,1,106,60,35,41,6,6,8.0
waveform,20,1,106,61,41,47,8,8,8.0
waveform,20,1,106,62,41,49,8,8,8.0
waveform,20,1,106,63,45,53,8,8,8.0
waveform,20,1,106,64,47,57,10,10,8.0
waveform,20,1,106,65,49,57,10,10,8.0
waveform,20,1,106,66,53,61,10,10,8.0
waveform,20,1,106,67,59,69,12,12,8.0
waveform,20,1,106,68,67,75,12,12,8.0
waveform,20,1,106,69,67,77,12,12,8.0
waveform,20,1,106,70,69,83,14,14,8.0
waveform,20,1,106,71,71,83,14,14,8.0
waveform,20,1,106,72,65,79,14,14,8.0
waveform,20,1,106,73,69,81,14,14,8.0
waveform,20,1,106,74,67,79,14,14,8.0
waveform,20,1,106,75,65,79,14,14,8.0
waveform,20,1,106,76,61,73,12,12,7.0
waveform,20,1,106,77,63,75,12,12,8.0
waveform,20,1,106,78,63,75,12,12,8.0
waveform,20,1,106,79,65,77,12,12,8.0
waveform,20,1,106,80,65,73,12,12,8.0
waveform,20,1,106,81,67,77,12,12,8.0
waveform,20,1,106,82,69,81,14,14,8.0
waveform,20,1,106,83,69,83,14,14,8.0
waveform,20,1,106,84,69,81,14,14,8.0
waveform,20,1,106,85,69,79,14,14,8.0
waveform,20,1,106,86,67,81,14,14,8.0
waveform,20,1,106,87,63,75,12,12,8.0
