arm,mbar,dt,seed,epoch,tag_pop,n_tagged,removed,gamma
waveform,32,8,101,75,111,22,22,11.0
waveform,32,8,101,76,109,22,22,11.0
waveform,32,8,101,77,107,22,22,11.0
waveform,32,8,101,78,105,20,20,11.0
waveform,32,8,101,79,107,22,22,11.0
waveform,32,8,101,80,109,20,20,11.0
waveform,32,8,101,81,105,20,20,10.0
waveform,32,8,101,82,105,20,20,10.0
waveform,32,8,101,83,101,20,20,10.0
waveform,32,8,101,84,101,20,20,10.0
waveform,32,8,101,85,97,20,20,10.0
waveform,32,8,101,86,93,18,18,10.0
waveform,32,8,101,87,99,18,18,10.0
waveform,32,8,101,88,99,20,20,10.0
waveform,32,8,101,89,97,20,20,10.0
waveform,32,8,101,90,97,20,20,10.0
waveform,32,8,101,91,95,20,20,10.0
waveform,32,8,101,92,105,18,18,10.0
waveform,32,8,101,93,109,20,20,10.0
waveform,32,8,101,94,107,20,20,10.0
waveform,32,8,101,95,103,20,20,10.0
waveform,32,8,101,96,99,20,20,10.0
waveform,32,8,101,97,95,20,20,10.0
waveform,32,8,101,98,93,18,18,10.0
waveform,32,8,101,99,91,18,18,10.0
waveform,32,8,101,100,91,18,18,10.0
waveform,32,8,102,55,13,2,2,7.0
waveform,32,8,102,56,23,4,4,7.0
waveform,32,8,102,57,33,6,6,9.0
waveform,32,8,102,58,43,8,8,7.0
waveform,32,8,102,59,47,10,10,7.0
waveform,32,8,102,60,51,10,10,7.0
waveform,32,8,102,61,55,10,10,7.0
waveform,32,8,102,62,57,10,10,7.0
waveform,32,8,102,63,59,12,12,7.0
waveform,32,8,102,64,61,12,12,7.0
waveform,32,8,102,65,67,12,12,7.0
waveform,32,8,102,66,69,14,14,7.0
waveform,32,8,102,67,71,14,14,7.0
waveform,32,8,102,68,73,14,14,7.0
waveform,32,8,102,69,71,14,14,7.0
waveform,32,8,102,70,71,14,14,7.0
waveform,32,8,102,71,73,14,14,7.0
waveform,32,8,102,72,73,14,14,7.0
waveform,32,8,102,73,73,14,14,7.0
waveform,32,8,102,74,73,14,14,7.0
waveform,32,8,102,75,71,14,14,7.0
waveform,32,8,102,76,71,14,14,7.0
waveform,32,8,102,77,69,14,14,7.0
waveform,32,8,102,78,69,14,14,7.0
waveform,32,8,102,79,69,14,14,7.0
waveform,32,8,102,80,75,14,14,7.0
waveform,32,8,102,81,77,14,14,7.0
waveform,32,8,102,82,77,16,16,7.0
waveform,32,8,102,83,75,16,16,7.0
waveform,32,8,102,84,77,14,14,7.0
waveform,32,8,102,85,77,14,14,7.0
waveform,32,8,102,86,75,14,14,7.0
waveform,32,8,102,87,75,14,14,7.0
waveform,32,8,102,88,75,14,14,7.0
waveform,32,8,102,89,75,14,14,7.0
waveform,32,8,102,90,83,14,14,7.0
waveform,32,8,102,91,81,16,16,8.0
waveform,32,8,102,92,83,16,16,8.0
waveform,32,8,102,93,83,16,16,8.0
waveform,32,8,102,94,85,16,16,8.0
waveform,32,8,102,95,83,16,16,8.0
waveform,32,8,102,96,83,16,16,8.0
waveform,32,8,102,97,85,16,16,8.0
waveform,32,8,102,98,87,16,16,8.0
waveform,32,8,102,99,85,18,18,8.0
waveform,32,8,102,100,85,16,16,8.0
waveform,32,8,103,55,7,2,2,50.0
waveform,32,8,103,56,17,4,4,58.0
waveform,32,8,103,57,43,8,8,58.0
waveform,32,8,103,58,101,20,20,57.0
waveform,32,8,103,59,133,26,26,56.0
waveform,32,8,103,60,171,34,34,50.0
waveform,32,8,103,63,317,64,64,57.0
waveform,32,8,103,64,361,72,72,57.0
waveform,32,8,103,71,471,88,88,54.0
waveform,32,8,103,72,470,89,90,59.0
waveform,32,8,103,79,608,120,120,51.0
waveform,32,8,103,87,838,162,162,48.0
waveform,32,8,104,55,7,2,2,21.0
waveform,32,8,104,56,19,4,4,21.0
waveform,32,8,104,57,49,10,10,21.0
waveform,32,8,104,58,75,16,16,21.0
waveform,32,8,104,59,105,20,20,21.0
waveform,32,8,104,60,123,24,24,21.0
waveform,32,8,104,61,141,28,28,21.0
waveform,32,8,104,62,155,30,30,21.0
waveform,32,8,104,63,171,32,32,21.0
waveform,32,8,104,64,183,36,36,21.0
waveform,32,8,104,65,195,38,38,21.0
waveform,32,8,104,66,199,40,40,21.0
waveform,32,8,104,71,297,58,58,27.0
waveform,32,8,104,72,305,58,58,28.0
waveform,32,8,104,73,293,58,58,28.0
waveform,32,8,104,79,415,80,80,27.0
waveform,32,8,104,80,383,76,76,27.0
waveform,32,8,104,81,365,70,70,27.0
waveform,32,8,104,87,391,78,78,29.0
waveform,32,8,104,88,385,74,74,29.0
waveform,32,8,105,55,7,2,2,14.0
waveform,32,8,105,56,17,4,4,14.0
waveform,32,8,105,57,33,6,6,11.0
waveform,32,8,105,58,43,8,8,11.0
waveform,32,8,105,59,57,10,10,14.0
waveform,32,8,105,60,73,14,14,12.0
waveform,32,8,105,61,75,14,14,12.0
waveform,32,8,105,62,75,14,14,12.0
waveform,32,8,105,63,89,18,18,15.0
waveform,32,8,105,64,101,20,20,17.0
waveform,32,8,105,65,113,22,22,17.0
waveform,32,8,105,66,125,24,24,18.0
waveform,32,8,105,67,133,26,26,18.0
waveform,32,8,105,68,131,26,26,18.0
waveform,32,8,105,69,131,26,26,18.0
waveform,32,8,105,70,131,26,26,18.0
waveform,32,8,105,71,139,28,28,18.0
waveform,32,8,105,72,157,28,28,18.0
waveform,32,8,105,73,159,32,32,18.0
waveform,32,8,105,74,159,32,32,18.0
waveform,32,8,105,75,161,32,32,18.0
waveform,32,8,105,76,157,32,32,18.0
waveform,32,8,105,77,157,32,32,18.0
waveform,32,8,105,79,181,34,34,18.0
waveform,32,8,105,80,179,34,34,18.0
waveform,32,8,105,81,173,34,34,17.0
waveform,32,8,105,82,169,32,32,17.0
waveform,32,8,105,83,161,32,32,17.0
waveform,32,8,105,84,147,30,30,17.0
waveform,32,8,105,87,173,34,34,21.0
waveform,32,8,105,88,175,34,34,21.0
waveform,32,8,105,89,177,36,36,21.0
waveform,32,8,105,90,179,36,36,21.0
waveform,32,8,105,91,177,36,36,21.0
waveform,32,8,106,55,7,2,2,7.0
waveform,32,8,106,56,17,4,4,7.0
waveform,32,8,106,57,25,6,6,7.0
waveform,32,8,106,58,35,6,6,7.0
waveform,32,8,106,59,43,8,8,7.0
waveform,32,8,106,60,47,10,10,8.0
waveform,32,8,106,61,49,10,10,8.0
waveform,32,8,106,62,53,10,10,8.0
waveform,32,8,106,63,61,12,12,8.0
waveform,32,8,106,64,59,12,12,8.0
waveform,32,8,106,65,63,12,12,8.0
waveform,32,8,106,66,67,12,12,8.0
waveform,32,8,106,67,67,14,14,8.0
waveform,32,8,106,68,69,14,14,8.0
waveform,32,8,106,69,69,14,14,8.0
waveform,32,8,106,70,71,14,14,8.0
waveform,32,8,106,71,73,14,14,8.0
waveform,32,8,106,72,75,14,14,8.0
waveform,32,8,106,73,77,16,16,8.0
waveform,32,8,106,74,79,16,16,8.0
waveform,32,8,106,75,75,16,16,8.0
waveform,32,8,106,76,83,14,14,8.0
waveform,32,8,106,77,83,16,16,8.0
waveform,32,8,106,78,81,16,16,8.0
waveform,32,8,106,79,81,16,16,8.0
waveform,32,8,106,80,79,16,16,8.0
waveform,32,8,106,81,75,16,16,8.0
waveform,32,8,106,82,79,16,16,11.0
waveform,32,8,106,83,83,16,16,11.0
waveform,32,8,106,84,87,18,18,11.0
waveform,32,8,106,85,95,18,18,11.0
waveform,32,8,106,86,99,20,20,11.0
waveform,32,8,106,87,101,20,20,11.0
waveform,32,8,106,88,103,20,20,11.0
waveform,32,8,106,89,105,20,20,11.0
waveform,32,8,106,90,107,20,20,11.0
waveform,32,8,106,91,105,22,22,11.0
waveform,32,8,106,92,105,22,22,11.0
waveform,32,8,106,93,109,22,22,11.0
waveform,32,8,106,94,113,22,22,13.0
waveform,32,8,106,95,115,22,22,14.0
waveform,32,8,106,96,115,22,22,14.0
waveform,32,8,106,97,123,22,22,14.0
waveform,32,8,106,98,119,24,24,14.0
waveform,32,8,106,99,119,24,24,14.0
waveform,32,8,106,100,117,24,24,14.0
waveform,32,8,107,55,13,2,2,5.0
waveform,32,8,107,56,19,4,4,5.0
waveform,32,8,107,57,25,4,4,5.0
waveform,32,8,107,58,29,6,6,5.0
waveform,32,8,107,59,35,6,6,5.0
waveform,32,8,107,60,37,8,8,5.0
waveform,32,8,107,61,45,8,8,5.0
waveform,32,8,107,62,47,8,8,5.0
waveform,32,8,107,63,47,10,10,5.0
waveform,32,8,107,64,47,10,10,5.0
waveform,32,8,107,65,47,10,10,5.0
waveform,32,8,107,66,49,10,10,5.0
waveform,32,8,107,67,47,10,10,5.0
waveform,32,8,107,68,47,10,10,5.0
waveform,32,8,107,69,47,8,8,5.0
waveform,32,8,107,70,45,8,8,5.0
waveform,32,8,107,71,47,10,10,5.0
waveform,32,8,107,72,51,10,10,5.0
waveform,32,8,107,73,57,10,10,5.0
waveform,32,8,107,74,55,10,10,5.0
waveform,32,8,107,75,53,10,10,5.0
waveform,32,8,107,76,53,10,10,5.0
waveform,32,8,107,77,57,10,10,5.0
waveform,32,8,107,78,55,10,10,5.0
waveform,32,8,107,79,59,10,10,5.0
waveform,32,8,107,80,55,12,12,5.0
waveform,32,8,107,81,55,10,10,5.0
waveform,32,8,107,82,55,10,10,5.0
waveform,32,8,107,83,57,10,10,5.0
waveform,32,8,107,84,57,12,12,5.0
waveform,32,8,107,85,55,10,10,5.0
waveform,32,8,107,86,55,10,10,5.0
waveform,32,8,107,87,55,10,10,5.0
waveform,32,8,107,88,57,10,10,5.0
waveform,32,8,107,89,55,10,10,5.0
waveform,32,8,107,90,57,10,10,5.0
waveform,32,8,107,91,59,12,12,5.0
waveform,32,8,107,92,57,12,12,5.0
waveform,32,8,107,93,59,12,12,5.0
waveform,32,8,107,94,59,12,12,5.0
waveform,32,8,107,95,59,12,12,5.0
waveform,32,8,107,96,61,12,12,5.0
waveform,32,8,107,97,57,12,12,5.0
waveform,32,8,107,98,57,10,10,5.0
waveform,32,8,107,99,55,10,10,5.0
waveform,32,8,107,100,51,10,10,5.0
waveform,32,8,108,55,7,2,2,22.0
waveform,32,8,108,56,17,4,4,23.0
waveform,32,8,108,57,43,8,8,23.0
waveform,32,8,108,58,53,10,10,23.0
waveform,32,8,108,59,67,12,12,26.0
waveform,32,8,108,60,77,16,16,25.0
waveform,32,8,108,61,89,18,18,25.0
waveform,32,8,108,62,89,18,18,25.0
waveform,32,8,108,63,105,20,20,25.0
waveform,32,8,108,64,119,24,24,25.0
waveform,32,8,108,65,127,26,26,25.0
waveform,32,8,108,66,133,26,26,25.0
waveform,32,8,108,67,139,26,26,24.0
waveform,32,8,108,68,137,26,26,24.0
waveform,32,8,108,69,133,26,26,24.0
waveform,32,8,108,70,131,24,24,26.0
waveform,32,8,108,71,135,26,26,26.0
waveform,32,8,108,72,145,28,28,26.0
waveform,32,8,108,73,145,28,28,26.0
waveform,32,8,108,74,149,30,30,26.0
waveform,32,8,108,75,143,26,26,26.0
waveform,32,8,108,76,133,24,24,26.0
waveform,32,8,108,77,127,24,24,26.0
waveform,32,8,108,78,113,22,22,26.0
waveform,32,8,108,79,119,24,24,26.0
waveform,32,8,108,80,119,22,22,26.0
waveform,32,8,108,81,125,24,24,26.0
waveform,32,8,108,82,127,26,26,26.0
waveform,32,8,108,83,119,24,24,26.0
waveform,32,8,108,84,115,22,22,27.0
waveform,32,8,108,85,107,22,22,27.0
waveform,32,8,108,86,103,20,20,28.0
waveform,32,8,108,87,123,24,24,28.0
waveform,32,8,108,88,133,26,26,28.0
waveform,32,8,108,89,141,28,28,30.0
waveform,32,8,108,90,147,30,30,30.0
waveform,32,8,108,91,143,28,28,30.0
waveform,32,8,108,92,147,28,28,30.0
waveform,32,8,109,55,13,2,2,13.0
waveform,32,8,109,56,29,6,6,13.0
waveform,32,8,109,57,41,8,8,12.0
waveform,32,8,109,58,57,10,10,12.0
waveform,32,8,109,59,71,14,14,12.0
waveform,32,8,109,60,79,16,16,12.0
waveform,32,8,109,61,87,18,18,12.0
waveform,32,8,109,62,91,18,18,12.0
waveform,32,8,109,63,99,20,20,12.0
waveform,32,8,109,64,105,20,20,12.0
waveform,32,8,109,65,109,22,22,12.0
waveform,32,8,109,66,111,22,22,12.0
waveform,32,8,109,67,115,22,22,12.0
waveform,32,8,109,68,115,22,22,12.0
waveform,32,8,109,69,111,22,22,12.0
waveform,32,8,109,70,107,22,22,12.0
waveform,32,8,109,71,105,20,20,12.0
waveform,32,8,109,72,111,22,22,12.0
waveform,32,8,109,73,115,22,22,12.0
waveform,32,8,109,74,115,22,22,12.0
waveform,32,8,109,75,117,22,22,12.0
waveform,32,8,109,76,115,22,22,12.0
waveform,32,8,109,77,113,22,22,12.0
waveform,32,8,109,78,117,22,22,12.0
waveform,32,8,109,79,117,24,24,12.0
waveform,32,8,109,80,115,24,24,12.0
waveform,32,8,109,81,119,22,22,12.0
waveform,32,8,109,82,127,24,24,12.0
waveform,32,8,109,83,127,24,24,13.0
waveform,32,8,109,84,123,24,24,13.0
waveform,32,8,109,85,119,24,24,13.0
waveform,32,8,109,86,113,22,22,13.0
waveform,32,8,109,87,115,24,24,13.0
waveform,32,8,109,88,117,24,24,13.0
waveform,32,8,109,89,117,24,24,13.0
waveform,32,8,109,90,117,22,22,13.0
waveform,32,8,109,91,117,24,24,13.0
waveform,32,8,109,92,115,22,22,13.0
waveform,32,8,109,93,121,22,22,13.0
waveform,32,8,109,94,117,22,22,13.0
waveform,32,8,109,95,119,22,22,13.0
waveform,32,8,109,96,123,24,24,13.0
waveform,32,8,110,55,7,2,2,6.0
waveform,32,8,110,56,15,4,4,6.0
waveform,32,8,110,57,19,4,4,6.0
waveform,32,8,110,58,27,4,4,6.0
waveform,32,8,110,59,29,6,6,6.0
waveform,32,8,110,60,33,6,6,6.0
waveform,32,8,110,61,37,8,8,6.0
waveform,32,8,110,62,35,8,8,6.0
waveform,32,8,110,63,41,8,8,6.0
waveform,32,8,110,64,45,8,8,6.0
waveform,32,8,110,65,47,10,10,6.0
waveform,32,8,110,66,45,8,8,6.0
waveform,32,8,110,67,47,10,10,6.0
waveform,32,8,110,68,49,10,10,6.0
waveform,32,8,110,69,49,10,10,6.0
waveform,32,8,110,70,55,10,10,6.0
waveform,32,8,110,71,59,10,10,6.0
waveform,32,8,110,72,61,12,12,6.0
waveform,32,8,110,73,63,12,12,6.0
waveform,32,8,110,74,57,12,12,6.0
waveform,32,8,110,75,55,10,10,6.0
waveform,32,8,110,76,55,10,10,6.0
waveform,32,8,110,77,51,10,10,6.0
waveform,32,8,110,78,53,10,10,6.0
waveform,32,8,110,79,55,10,10,6.0
waveform,32,8,110,80,57,10,10,6.0
waveform,32,8,110,81,59,12,12,6.0
waveform,32,8,110,82,61,12,12,6.0
waveform,32,8,110,83,57,12,12,6.0
waveform,32,8,110,84,57,10,10,6.0
waveform,32,8,110,85,59,12,12,6.0
waveform,32,8,110,86,57,12,12,6.0
waveform,32,8,110,87,59,12,12,6.0
waveform,32,8,110,88,57,12,12,6.0
waveform,32,8,110,89,55,12,12,6.0
waveform,32,8,110,90,57,12,12,6.0
waveform,32,8,110,91,55,12,12,6.0
waveform,32,8,110,92,53,10,10,6.0
waveform,32,8,110,93,57,10,10,6.0
waveform,32,8,110,94,59,12,12,6.0
waveform,32,8,110,95,61,12,12,6.0
waveform,32,8,110,96,57,12,12,6.0
waveform,32,8,110,97,57,12,12,6.0
waveform,32,8,110,98,53,10,10,6.0
waveform,32,8,110,99,55,10,10,6.0
waveform,32,8,110,100,53,10,10,6.0
